name,errors,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all
exam2017/OBy_136_2.txt,5,4.083333333333333,7,0,4,7,12,257,3.8333333333333335,21.416666666666668,20,17,3,6,6,1,2,19.90909090909091,25.545454545454547,18.934736980191527,24.041210809392627
exam2017/OBy_157_2.txt,5,3.727272727272727,6,2,0,3,11,214,7.363636363636363,19.454545454545453,18,13,5,3,13,0,0,18.4,24.4,18.530158730158732,24.15781746031746
exam2017/OBy_28_2.txt,5,3.45,7,0,5,4,20,324,5.45,16.2,38,35,3,9,13,1,3,12.631578947368421,16.894736842105264,14.780029674668748,19.671473010812264
exam2017/OBy_35_2.txt,5,4.1,8,0,12,8,20,337,4.3,16.85,29,21,8,3,21,4,3,14.052631578947368,18.526315789473685,13.445187303010751,18.65085645507065
exam2017/OBy_4_2.txt,5,3.125,6,0,3,4,16,321,5.75,20.0625,31,24,7,3,13,1,4,17.666666666666668,22.933333333333334,16.731076886076885,20.738451733451733
exam2017/OBy_59_2.txt,5,4.125,7,0,3,5,16,294,4.625,18.375,26,14,12,10,27,3,1,16.866666666666667,21.466666666666665,16.601549931549933,21.24358363858364
exam2017/OBy_95_2.txt,5,3.9444444444444446,8,0,2,7,18,324,6.055555555555555,18,37,24,13,10,14,0,0,15.294117647058824,19.470588235294116,15.119422335642058,19.64687853956885
exam2017/VSa_57_2.txt,5,4.533333333333333,7,2,6,8,15,370,7.733333333333333,24.666666666666668,35,20,15,7,19,5,3,21.785714285714285,26.785714285714285,22.809638972138973,28.539220303506017
exam2018/EEr_172_2.txt,5,4.555555555555555,11,2,9,3,18,399,4.388888888888889,22.166666666666668,33,24,9,6,25,6,3,18.823529411764707,25.235294117647058,19.873738252328216,26.153004939120855
exam2018/EEr_179_2.txt,5,6.555555555555555,10,3,15,12,18,555,8.11111111111111,30.833333333333332,55,28,27,13,20,8,6,26.176470588235293,34.705882352941174,25.955201080157828,35.347188523702364
exam2018/EEr_291_2.txt,5,6.4,16,0,5,13,15,395,3.933333333333333,26.333333333333332,49,23,26,13,18,0,15,24.5,31.285714285714285,24.22930660609232,31.291937031222744
exam2018/EEr_307_2.txt,5,4.5,9,1,2,3,18,371,4.944444444444445,20.61111111111111,43,31,12,4,15,4,3,16.058823529411764,22.529411764705884,19.260459124689227,25.74165389109161
exam2019/ABu_122_2.txt,5,4.222222222222222,7,2,5,3,18,337,6.111111111111111,18.72222222222222,30,23,7,6,27,5,2,15.352941176470589,20.0,15.44921693070482,20.22181945313433
exam2019/ABu_192_2.txt,5,4.722222222222222,9,2,8,9,18,436,3.7777777777777777,24.22222222222222,43,32,11,7,28,1,6,20.529411764705884,27.11764705882353,21.720981421500454,29.19320968823564
exam2019/ABu_206_2.txt,5,6.555555555555555,10,3,15,12,18,555,8.11111111111111,30.833333333333332,55,28,27,13,20,8,6,26.176470588235293,34.705882352941174,25.955201080157828,35.347188523702364
exam2014/AAl_19_2.txt,6,5.333333333333333,10,3,5,6,12,293,4.75,24.416666666666668,31,20,11,12,20,2,0,21.181818181818183,26.90909090909091,21.479784861603044,28.643316279679915
exam2014/AMe_19_2.txt,6,4.333333333333333,7,3,1,8,12,272,7.75,22.666666666666668,36,17,19,7,17,1,4,16.636363636363637,22.181818181818183,17.80882526564345,22.662429489702216
exam2014/AMe_9_2.txt,6,4.125,7,2,0,4,16,287,4.4375,17.9375,23,17,6,9,27,0,1,12.866666666666667,18.066666666666666,15.272019462019463,20.618305583305585
exam2014/ASt_22_2.txt,6,4.176470588235294,10,0,4,8,17,361,5.294117647058823,21.235294117647058,39,23,16,6,14,1,4,19.5,23.9375,19.32732631951382,24.71734211968587
exam2014/ASt_26_2.txt,6,4.285714285714286,6,1,2,1,7,108,4.428571428571429,15.428571428571429,13,10,3,5,8,1,0,12.833333333333334,17.666666666666668,14.380555555555555,17.961111111111112
exam2014/ASt_40_2.txt,6,4.285714285714286,9,0,1,1,7,159,3.7142857142857144,22.714285714285715,13,5,8,1,13,2,2,22.333333333333332,28.833333333333332,21.780555555555555,28.183333333333334
exam2014/DZu_10_2.txt,6,4.0625,8,2,3,7,16,303,6.25,18.9375,32,21,11,7,10,1,4,15.8,20.4,15.455191475191475,20.17555019055019
exam2014/DZu_2_2.txt,6,4.357142857142857,7,2,2,4,14,286,3.642857142857143,20.428571428571427,25,15,10,6,13,3,1,17.923076923076923,22.307692307692307,19.47095895557434,23.86607857954012
exam2014/DZu_35_2.txt,6,5.666666666666667,9,2,2,1,6,151,4.166666666666667,25.166666666666668,10,6,4,11,7,3,0,26.6,32.4,25.09,31.37
exam2014/DZu_40_2.txt,6,3.75,6,1,0,3,4,50,3,12.5,7,5,2,0,1,0,0,10.333333333333334,13.0,11.11111111111111,12.944444444444445
