name,errors,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all
exam2017/DPe_43_1.txt,1,4.125,6,2,2,2,8,164,7.625,20.5,11,9,2,3,10,1,0,18.571428571428573,23.428571428571427,19.633673469387755,24.39013605442177
exam2017/DPe_45_1.txt,1,4.3,7,3,3,2,10,210,9.2,21,18,16,2,6,13,2,0,16.77777777777778,22.22222222222222,17.61067019400353,22.122486772486774
exam2017/DPe_48_1.txt,1,3.4545454545454546,9,0,1,2,11,212,4.363636363636363,19.272727272727273,15,11,4,4,9,1,1,16.6,20.2,19.42107142857143,23.362817460317462
exam2017/DPe_57_1.txt,1,5.0,7,3,3,4,7,173,6.714285714285714,24.714285714285715,13,7,6,1,10,2,1,19.166666666666668,24.333333333333332,21.044444444444444,26.825
exam2017/DPe_68_1.txt,1,3.75,8,2,1,1,12,206,7.083333333333333,17.166666666666668,11,10,1,4,9,1,1,13.818181818181818,16.181818181818183,14.378082775810048,17.355601469237833
exam2017/DPe_82_1.txt,1,3.6,5,2,1,1,10,171,7.4,17.1,12,11,1,3,10,0,0,17.333333333333332,20.0,15.527910052910054,18.401763668430334
exam2017/DPe_8_1.txt,1,3.6923076923076925,6,2,0,2,13,222,4.538461538461538,17.076923076923077,17,15,2,4,13,0,0,13.75,17.0,14.530269961519961,17.4118746993747
exam2017/EGe_108_1.txt,1,4.818181818181818,8,3,0,5,11,247,5.454545454545454,22.454545454545453,22,15,7,6,15,0,1,20.7,25.0,18.53035714285714,22.660753968253967
exam2017/EGe_117_1.txt,1,5.8,13,4,4,3,10,273,5.2,27.3,17,11,6,2,17,2,1,24.555555555555557,29.666666666666668,24.304188712522045,29.843342151675486
exam2017/EGe_136_1.txt,1,5.555555555555555,8,4,12,2,9,239,7.888888888888889,26.555555555555557,14,13,1,7,7,10,0,21.625,26.375,21.584970238095238,26.981547619047618
exam2017/EGe_141_1.txt,1,5.4,8,4,1,5,10,256,8.1,25.6,25,15,10,2,22,1,0,19.88888888888889,25.11111111111111,22.99016754850088,28.518077601410933
exam2017/EGe_143_1.txt,1,4.454545454545454,7,3,3,3,11,228,4.7272727272727275,20.727272727272727,19,14,5,3,6,3,0,15.6,20.0,20.720396825396826,25.765753968253968
exam2017/EGe_155_1.txt,1,5.214285714285714,8,3,4,4,14,272,4.571428571428571,19.428571428571427,17,13,4,2,15,3,1,15.153846153846153,21.0,14.896357275203428,19.94041855580317
exam2017/EGe_158_1.txt,1,3.533333333333333,6,1,3,4,15,234,4.866666666666666,15.6,25,17,8,1,18,2,0,13.714285714285714,17.714285714285715,14.703556958914103,19.02421943136229
