1,16
1,18
1,16
1,18
1,15
1,20
1,16
1,23
1,17
1,22
1,8
1,6
1,21
1,17
1,12
1,11
1,14
1,19
1,6
1,11
1,8
1,15
1,4
1,7
1,11
1,16
1,10
1,15
1,14
1,15
1,4
1,9
1,15
1,5
1,23
1,12
1,13
1,18
1,16
1,13
1,18
1,12
1,12
1,18
1,1
1,12
1,13
1,10
1,12
1,6
1,11
1,24
1,20
1,7
1,8
1,20
1,5
1,15
1,14
1,16
1,23
1,14
1,10
1,9
1,19
1,15
1,10
1,4
1,15
1,9
1,14
1,21
1,15
1,15
1,6
1,9
1,14
1,12
1,14
1,12
1,12
1,21
1,17
1,16
1,11
1,13
1,15
1,12
1,28
1,10
1,7
1,13
1,16
1,11
1,18
1,19
1,14
1,19
1,26
1,18
1,17
1,14
1,16
1,32
1,15
1,20
1,17
1,12
1,15
1,22
1,21
1,12
1,34
1,16
1,21
1,13
1,12
1,13
1,15
1,17
1,21
1,12
1,17
1,19
1,14
1,20
1,20
1,22
1,23
1,27
1,13
1,17
1,9
1,14
1,8
1,17
1,19
1,9
1,15
1,15
1,17
1,16
1,10
1,15
1,30
1,11
1,16
1,26
1,22
1,16
1,19
1,22
1,17
1,8
1,19
1,11
1,19
1,15
1,6
1,14
1,11
1,13
1,11
1,23
1,13
1,17
1,22
1,17
1,10
1,12
1,17
1,16
1,20
1,9
1,22
1,14
1,15
1,15
1,12
1,10
1,12
1,16
1,17
1,20
1,19
1,17
1,17
1,28
1,15
1,34
1,28
1,13
1,12
1,13
1,23
1,18
1,19
1,19
1,16
1,22
1,22
1,15
1,8
1,26
1,22
1,15
1,16
1,13
1,24
1,11
1,18
1,18
1,14
1,14
1,27
1,22
1,7
1,26
1,20
1,9
1,11
1,12
1,13
4,12
4,14
4,16
4,8
4,17
4,8
4,18
4,19
4,13
4,20
4,6
4,8
4,19
4,11
4,4
4,12
4,10
4,5
4,11
4,8
4,13
4,17
4,10
4,9
4,9
4,10
4,14
4,17
4,10
4,20
4,18
4,15
4,19
4,18
4,8
4,12
4,11
4,9
4,11
4,14
4,4
4,10
4,7
4,17
4,19
4,9
4,7
4,8
4,17
4,17
4,10
4,13
4,17
4,10
4,10
4,11
4,19
4,18
4,15
4,15
4,20
4,20
4,7
4,14
4,23
4,4
4,17
4,13
4,7
4,7
4,11
4,12
4,14
4,8
4,14
4,8
4,18
4,23
4,12
4,21
4,6
4,22
4,23
4,18
4,21
4,19
4,15
4,21
4,16
4,17
4,31
4,21
4,17
4,25
4,9
4,20
4,16
4,17
4,21
4,9
5,20
5,13
5,15
5,14
5,11
5,7
5,8
5,16
5,18
5,7
5,13
5,20
5,14
5,16
5,10
5,12
5,8
5,13
5,9
5,10
5,15
5,10
5,15
5,19
5,18
5,17
5,8
5,13
5,15
5,10
5,15
5,20
5,10
5,5
5,17
5,31
5,17
5,22
5,23
6,10
6,18
6,3
6,15
6,12
6,17
6,14
6,13
6,12
6,10
6,17
6,13
6,14
6,15
6,14
6,11
6,13
6,16
6,19
6,25
6,6
6,13
7,5
7,8
7,6
7,17
7,15
7,14
7,9
7,9
7,13
7,13
7,24
7,14
7,18
7,9
7,10
7,15
7,10
7,6
7,16
7,9
7,12
7,12
7,18
8,12
8,9
8,12
8,10
9,12
9,6
9,18
9,14
9,13
10,8
10,10
10,12
12,13
13,1
